,naselje,rodilnik,mestnik,lat,lng,region_name,region_id
2721,Mali Koren,Maliv Korena,Malih Korenu,45.95,15.4833,Posavska,SI036
2722,Mali Korinj,Maliv Korinja,Malih Korinju,45.9374,14.8029,Osrednjeslovenska,SI041
2724,Mali Lipoglav,Maliv Lipoglava,Malih Lipoglavu,46.0514,14.5061,Osrednjeslovenska,SI041
2725,Mali Lipovec,Maliv Lipovca,Malih Lipovcu,45.8339,14.9292,Jugovzhodna Slovenija,SI037
2726,Mali Ločnik,Maliv Ločnika,Malih Ločniku,45.8363,14.6377,Osrednjeslovenska,SI041
2729,Mali Nerajec,Maliv Nerajca,Malih Nerajcu,45.5711,15.1889,Jugovzhodna Slovenija,SI037
2730,Mali Obrež,Maliv Obreža,Malih Obrežu,45.9048,15.5922,Posavska,SI036
2731,Mali Okič,Maliv Okiča,Malih Okiču,46.3436,15.9941,Podravska,SI032
2732,Mali Orehek,Maliv Oreheka,Malih Oreheku,45.8,15.1667,Jugovzhodna Slovenija,SI037
2733,Mali Osolnik,Maliv Osolnika,Malih Osolniku,45.8363,14.6377,Osrednjeslovenska,SI041
2734,Mali Otok,Maliv Otoka,Malih Otoku,45.7759,14.2137,Primorsko-notranjska,SI038
2735,Mali Podljuben,Maliv Podljubena,Malih Podljubenu,45.8,15.1667,Jugovzhodna Slovenija,SI037
2736,Mali Podlog,Maliv Podloga,Malih Podlogu,45.95,15.4833,Posavska,SI036
2737,Mali Rakitovec,Maliv Rakitovca,Malih Rakitovcu,46.2257,14.612,Osrednjeslovenska,SI041
2738,Mali Rigelj,Maliv Rigelja,Malih Rigelju,45.7545,15.0583,Jugovzhodna Slovenija,SI037
2739,Mali Slatnik,Maliv Slatnika,Malih Slatniku,45.8,15.1667,Jugovzhodna Slovenija,SI037
2740,Mali Trn,Maliv Trna,Malih Trnu,45.95,15.4833,Posavska,SI036
2741,Mali Videm,Maliv Videma,Malih Videmu,45.9104,15.0086,Jugovzhodna Slovenija,SI037
2742,Mali Vrh,Maliv Vrha,Malih Vrhu,45.9048,15.5922,Posavska,SI036
2743,Mali Vrh,Maliv Vrha,Malih Vrhu,45.858,15.0876,Jugovzhodna Slovenija,SI037
2745,Mali Vrh Pri Prežganju,Maliv Vrha Priv Prežganjua,Malih Vrhu Prih Prežganjuu,46.0514,14.5061,Osrednjeslovenska,SI041
2746,Mali Vrh Pri Šmarju,Maliv Vrha Priv Šmarjua,Malih Vrhu Prih Šmarjuu,45.9551,14.6562,Osrednjeslovenska,SI041
2747,Malija,Malije,Maliji,45.5344,13.6675,Obalno-kraška,SI044
2749,Maline Pri Štrekljevcu,Malina Priv Štrekljevcua,Malinu Prih Štrekljevcuu,45.6546,15.1783,Jugovzhodna Slovenija,SI037
2751,Malkovec,Malkovca,Malkovcu,46.0092,15.3041,Posavska,SI036
2754,Malo Črnelo,Mala Črnela,Malu Črnelu,45.9374,14.8029,Osrednjeslovenska,SI041
2755,Malo Globoko,Mala Globoka,Malu Globoku,45.9374,14.8029,Osrednjeslovenska,SI041
2756,Malo Hudo,Mala Huda,Malu Hudu,45.9374,14.8029,Osrednjeslovenska,SI041
2758,Malo Lipje,Mala Lipja,Malu Lipju,45.8339,14.9292,Jugovzhodna Slovenija,SI037
2759,Malo Mlačevo,Mala Mlačeva,Malu Mlačevu,45.9551,14.6562,Osrednjeslovenska,SI041
2760,Malo Mraševo,Mala Mraševa,Malu Mraševu,45.95,15.4833,Posavska,SI036
2761,Malo Naklo,Mala Nakla,Malu Naklu,46.2749,14.3176,Gorenjska,SI042
2762,Malo Polje,Mala Polja,Malu Polju,45.8861,13.9097,Goriška,SI043
2763,Malo Tinje,Mala Tinja,Malu Tinju,46.3903,15.575,Podravska,SI032
2764,Malo Trebeljevo,Mala Trebeljeva,Malu Trebeljevu,46.0514,14.5061,Osrednjeslovenska,SI041
2765,Malo Ubeljsko,Mala Ubeljska,Malu Ubeljsku,45.7759,14.2137,Primorsko-notranjska,SI038
2766,Malovše,Malovša,Malovšu,45.8861,13.9097,Goriška,SI043
2767,Mamolj,Mamolja,Mamolju,46.0667,14.8167,Zasavska,SI035
2768,Manče,Manča,Manču,45.8476,13.9624,Goriška,SI043
2769,Manžan,Manžana,Manžanu,45.55,13.7333,Obalno-kraška,SI044
2770,Marezige,Mareziga,Marezigu,45.55,13.7333,Obalno-kraška,SI044
2771,Maribor,Maribora,Mariboru,46.5575,15.6456,Podravska,SI032
2772,Marija Dobje,Marije Dobja,Mariji Dobju,46.2176,15.396,Savinjska,SI034
2773,Marija Gradec,Marije Gradca,Mariji Gradcu,46.1563,15.2386,Savinjska,SI034
2774,Marija Reka,Marije Reke,Mariji Reki,46.2369,15.0919,Savinjska,SI034
2775,Marijina Vas,Marijine Vasa,Marijini Vasu,46.1563,15.2386,Savinjska,SI034
2776,Marinča Vas,Marinče Vasa,Marinči Vasu,45.9374,14.8029,Osrednjeslovenska,SI041
2777,Marinčev Grič,Marinčeva Griča,Marinčevu Griču,45.9624,14.2937,Osrednjeslovenska,SI041
2778,Marinčki,Marinčkiv,Marinčkih,45.8363,14.6377,Osrednjeslovenska,SI041
2779,Marindol,Marindola,Marindolu,45.5711,15.1889,Jugovzhodna Slovenija,SI037
2780,Marjeta Na Dravskem Polju,Marjete Ne Dravskema Poljua,Marjeti Ni Dravskemu Poljuu,46.4664,15.7675,Podravska,SI032
2781,Markečica,Markečice,Markečici,46.386,15.4458,Podravska,SI032
2782,Markišavci,Markišavciv,Markišavcih,46.6667,16.1667,Pomurska,SI031
2783,Markovci,Markovciv,Markovcih,46.3956,15.9314,Podravska,SI032
2784,Markovci,Markovciv,Markovcih,46.825,16.2981,Pomurska,SI031
2786,Markovo,Markova,Markovu,46.2257,14.612,Osrednjeslovenska,SI041
2788,Marno,Marna,Marnu,46.1479,15.1528,Savinjska,SI034
2789,Marolče,Marolča,Marolču,45.74,14.7308,Jugovzhodna Slovenija,SI037
2790,Marolče,Marolča,Marolču,46.5372,15.2733,Koroška,SI033
2791,Maršiči,Maršičiv,Maršičih,45.55,13.7333,Obalno-kraška,SI044
2792,Maršiči,Maršičiv,Maršičih,45.74,14.7308,Jugovzhodna Slovenija,SI037
2793,Maršiči,Maršičiv,Maršičih,46.5372,15.2733,Koroška,SI033
2794,Martinj Vrh,Martinja Vrha,Martinju Vrhu,46.2182,14.1592,Gorenjska,SI042
2795,Martinja Vas,Martinje Vasa,Martinji Vasu,45.9104,15.0086,Jugovzhodna Slovenija,SI037
2797,Martinjak,Martinjaka,Martinjaku,45.7964,14.3581,Primorsko-notranjska,SI038
2798,Martinje,Martinja,Martinju,46.805,16.2172,Pomurska,SI031
2800,Masore,Masora,Masoru,46.0025,14.0275,Goriška,SI043
2801,Mašelj,Mašelja,Mašelju,45.6546,15.1783,Jugovzhodna Slovenija,SI037
2802,Matavun,Matavuna,Matavunu,45.682,13.9702,Obalno-kraška,SI044
2803,Matena,Matene,Mateni,45.9692,14.5394,Osrednjeslovenska,SI041
2804,Matenja Vas,Matenje Vasa,Matenji Vasu,45.7759,14.2137,Primorsko-notranjska,SI038
2806,Matjaševci,Matjaševciv,Matjaševcih,46.8333,16.0833,Pomurska,SI031
2807,Matke,Matka,Matku,46.2369,15.0919,Savinjska,SI034
2808,Mavčiče,Mavčiča,Mavčiču,46.2333,14.3667,Gorenjska,SI042
2809,Mavrc,Mavrca,Mavrcu,45.5088,14.91,Jugovzhodna Slovenija,SI037
2810,Mavrlen,Mavrlena,Mavrlenu,45.5711,15.1889,Jugovzhodna Slovenija,SI037
2813,Medlog,Medloga,Medlogu,46.2358,15.2675,Savinjska,SI034
2814,Medno,Medna,Mednu,46.0514,14.5061,Osrednjeslovenska,SI041
2815,Medribnik,Medribnika,Medribniku,46.3436,15.9941,Podravska,SI032
2816,Medvedce,Medvedca,Medvedcu,46.35,15.7333,Podravska,SI032
2817,Medvedica,Medvedice,Medvedici,45.9551,14.6562,Osrednjeslovenska,SI041
2818,Medvedje Brdo,Medvedja Brda,Medvedju Brdu,45.9167,14.2297,Osrednjeslovenska,SI041
2819,Medvedjek,Medvedjeka,Medvedjeku,45.9104,15.0086,Jugovzhodna Slovenija,SI037
2820,Medvedjek,Medvedjeka,Medvedjeku,45.8363,14.6377,Osrednjeslovenska,SI041
2821,Medvode,Medvoda,Medvodu,46.1382,14.4147,Osrednjeslovenska,SI041
2822,Meglenik,Meglenika,Megleniku,45.9104,15.0086,Jugovzhodna Slovenija,SI037
2825,Mekinje,Mekinja,Mekinju,46.2257,14.612,Osrednjeslovenska,SI041
2826,Mekinje Nad Stično,Mekinja Nada Stična,Mekinju Nadu Stičnu,45.9374,14.8029,Osrednjeslovenska,SI041
2827,Mekotnjak,Mekotnjaka,Mekotnjaku,46.5168,16.2027,Pomurska,SI031
2828,Melanjski Vrh,Melanjskiv Vrha,Melanjskih Vrhu,46.6428,16.0453,Pomurska,SI031
2830,Melinci,Melinciv,Melincih,46.606,16.2328,Pomurska,SI031
2831,Meliše,Meliša,Melišu,46.3333,14.8333,Savinjska,SI034
2832,Meljski Hrib,Meljskiv Hriba,Meljskih Hribu,46.5575,15.6456,Podravska,SI032
2833,Mengeš,Mengeša,Mengešu,46.1626,14.568,Osrednjeslovenska,SI041
2834,Meniška Vas,Meniške Vasa,Meniški Vasu,45.7545,15.0583,Jugovzhodna Slovenija,SI037
2835,Merče,Merča,Merču,45.7034,13.8706,Obalno-kraška,SI044
2836,Mereče,Mereča,Mereču,45.5679,14.2527,Primorsko-notranjska,SI038
2838,Mestni Vrh,Mestniv Vrha,Mestnih Vrhu,46.4194,15.8694,Podravska,SI032
2839,Metava,Metave,Metavi,46.5575,15.6456,Podravska,SI032
2841,Metnaj,Metnaja,Metnaju,45.9374,14.8029,Osrednjeslovenska,SI041
2842,Metni Vrh,Metniv Vrha,Metnih Vrhu,46.0092,15.3041,Posavska,SI036
2844,Mevce,Mevca,Mevcu,45.9374,14.8029,Osrednjeslovenska,SI041
2847,Mezgovci Ob Pesnici,Mezgovciv Oba Pesniciv,Mezgovcih Obu Pesnicih,46.4299,15.9488,Podravska,SI032
2848,Mežica,Mežice,Mežici,46.5206,14.8536,Koroška,SI033
2849,Migojnice,Migojnica,Migojnicu,46.251,15.1639,Savinjska,SI034
2850,Migolica,Migolice,Migolici,45.9476,15.0664,Jugovzhodna Slovenija,SI037
2851,Migolska Gora,Migolske Gore,Migolski Gori,45.9476,15.0664,Jugovzhodna Slovenija,SI037
2852,Mihalovci,Mihalovciv,Mihalovcih,46.4086,16.1475,Podravska,SI032
2853,Mihalovec,Mihalovca,Mihalovcu,45.9048,15.5922,Posavska,SI036
2856,Mihelja Vas,Mihelje Vasa,Mihelji Vasu,45.5711,15.1889,Jugovzhodna Slovenija,SI037
2857,Mihovce,Mihovca,Mihovcu,46.406,15.7983,Podravska,SI032
2858,Mihovci Pri Vel. Nedelji,Mihovciv Priv Vel.a Nedeljiv,Mihovcih Prih Vel.u Nedeljih,46.4086,16.1475,Podravska,SI032
2859,Mihovec,Mihovca,Mihovcu,45.8,15.1667,Jugovzhodna Slovenija,SI037
2860,Mihovica,Mihovice,Mihovici,45.8389,15.3361,Jugovzhodna Slovenija,SI037
2861,Mihovo,Mihova,Mihovu,45.8389,15.3361,Jugovzhodna Slovenija,SI037
2862,Miklarji,Miklarjiv,Miklarjih,45.5711,15.1889,Jugovzhodna Slovenija,SI037
2864,Miklavž Pri Ormožu,Miklavža Priv Ormožua,Miklavžu Prih Ormožuu,46.4086,16.1475,Podravska,SI032
2865,Miklavž Pri Taboru,Miklavža Priv Taborua,Miklavžu Prih Taboruu,46.2225,15.0081,Savinjska,SI034
2866,Mikote,Mikota,Mikotu,45.95,15.4833,Posavska,SI036
2867,Milava,Milave,Milavi,45.7964,14.3581,Primorsko-notranjska,SI038
2868,Miliči,Miličiv,Miličih,45.5711,15.1889,Jugovzhodna Slovenija,SI037
2869,Milje,Milja,Milju,46.243,14.4181,Gorenjska,SI042
2871,Mirke,Mirka,Mirku,45.9624,14.2937,Osrednjeslovenska,SI041
2872,Mirna,Mirne,Mirni,45.9476,15.0664,Jugovzhodna Slovenija,SI037
2873,Mirna Peč,Mirne Peča,Mirni Peču,45.858,15.0876,Jugovzhodna Slovenija,SI037
2876,Misliče,Misliča,Misliču,45.682,13.9702,Obalno-kraška,SI044
2877,Mislinja,Mislinje,Mislinji,46.4431,15.1931,Koroška,SI033
2878,Mislinjska Dobrava,Mislinjske Dobrave,Mislinjski Dobravi,46.5094,15.0792,Koroška,SI033
2879,Mišače,Mišača,Mišaču,46.3425,14.1721,Gorenjska,SI042
2881,Mizni Dol,Mizniv Dola,Miznih Dolu,45.9624,14.2937,Osrednjeslovenska,SI041
2882,Mlače,Mlača,Mlaču,46.3383,15.4233,Savinjska,SI034
2883,Mladje,Mladja,Mladju,45.95,15.4833,Posavska,SI036
2885,Mlaka,Mlake,Mlaki,46.2073,14.539,Osrednjeslovenska,SI041
2886,Mlaka,Mlake,Mlaki,46.3425,14.1721,Gorenjska,SI042
2888,Mlaka Pri Kočevju,Mlake Priv Kočevjua,Mlaki Prih Kočevjuu,45.643,14.8594,Jugovzhodna Slovenija,SI037
2889,Mlaka Pri Kočevski Reki,Mlake Priv Kočevskiv Rekiv,Mlaki Prih Kočevskih Rekih,45.643,14.8594,Jugovzhodna Slovenija,SI037
2890,Mlaka Pri Kranju,Mlake Priv Kranjua,Mlaki Prih Kranjuu,46.2333,14.3667,Gorenjska,SI042
2892,Mlake,Mlaka,Mlaku,46.6167,15.1667,Koroška,SI033
2893,Mleščevo,Mleščeva,Mleščevu,45.9374,14.8029,Osrednjeslovenska,SI041
2894,Mlinsko,Mlinska,Mlinsku,46.2464,13.578,Goriška,SI043
2896,Močila,Močile,Močili,46.088,13.6347,Goriška,SI043
2897,Močile,Močila,Močilu,45.5711,15.1889,Jugovzhodna Slovenija,SI037
2898,Močilno,Močilna,Močilnu,46.0658,15.1728,Posavska,SI036
2901,Močunigi,Močunigiv,Močunigih,45.55,13.7333,Obalno-kraška,SI044
2902,Močvirje,Močvirja,Močvirju,45.9069,15.2914,Jugovzhodna Slovenija,SI037
2903,Modraže,Modraža,Modražu,46.3135,15.5791,Podravska,SI032
2904,Modrej,Modreja,Modreju,46.1857,13.7352,Goriška,SI043
2905,Modrejce,Modrejca,Modrejcu,46.1857,13.7352,Goriška,SI043
2906,Modrič,Modriča,Modriču,46.1563,15.2386,Savinjska,SI034
2907,Modrič,Modriča,Modriču,46.3903,15.575,Podravska,SI032
2908,Mohorje,Mohorja,Mohorju,45.8363,14.6377,Osrednjeslovenska,SI041
2909,Mojstrana,Mojstrane,Mojstrani,46.4854,13.7871,Gorenjska,SI042
2910,Mokri Potok,Mokriv Potoka,Mokrih Potoku,45.643,14.8594,Jugovzhodna Slovenija,SI037
2912,Montinjan,Montinjana,Montinjanu,45.55,13.7333,Obalno-kraška,SI044
2913,Morava,Morave,Moravi,45.643,14.8594,Jugovzhodna Slovenija,SI037
2914,Moravci V Slov. Goricah,Moravciv Va Slov.a Goricaha,Moravcih Vu Slov.u Goricahu,46.5168,16.2027,Pomurska,SI031
2915,Moravče,Moravča,Moravču,46.1356,14.7439,Osrednjeslovenska,SI041
2916,Moravče Pri Gabrovki,Moravča Priv Gabrovkiv,Moravču Prih Gabrovkih,46.0667,14.8167,Zasavska,SI035
2918,Moravška Gora,Moravške Gore,Moravški Gori,46.0667,14.8167,Zasavska,SI035
2920,Morsko,Morska,Morsku,46.088,13.6347,Goriška,SI043
2922,Most Na Soči,Mosta Ne Sočiv,Mostu Ni Sočih,46.1857,13.7352,Goriška,SI043
2923,Moste,Mosta,Mostu,46.2073,14.539,Osrednjeslovenska,SI041
2925,Mostec,Mostca,Mostcu,45.9048,15.5922,Posavska,SI036
2926,Mostečno,Mostečna,Mostečnu,46.3174,15.6669,Podravska,SI032
2927,Mostje,Mostja,Mostju,46.4853,15.971,Podravska,SI032
2928,Mostje,Mostja,Mostju,46.5631,16.4519,Pomurska,SI031
2929,Moščanci,Moščanciv,Moščancih,46.7039,16.1572,Pomurska,SI031
2930,Moše,Moša,Mošu,46.1382,14.4147,Osrednjeslovenska,SI041
2931,Mošenik,Mošenika,Mošeniku,46.1356,14.7439,Osrednjeslovenska,SI041
2933,Moškanjci,Moškanjciv,Moškanjcih,46.4122,16.0131,Podravska,SI032
2934,Moškrin,Moškrina,Moškrinu,46.1672,14.303,Gorenjska,SI042
2935,Mošnje,Mošnja,Mošnju,46.3425,14.1721,Gorenjska,SI042
2936,Mota,Mote,Moti,46.5168,16.2027,Pomurska,SI031
2937,Motnik,Motnika,Motniku,46.2257,14.612,Osrednjeslovenska,SI041
2938,Motovilci,Motovilciv,Motovilcih,46.7977,16.0984,Pomurska,SI031
2940,Moverna Vas,Moverne Vasa,Moverni Vasu,45.6546,15.1783,Jugovzhodna Slovenija,SI037
2941,Movraž,Movraža,Movražu,45.55,13.7333,Obalno-kraška,SI044
2942,Mozelj,Mozelja,Mozelju,45.643,14.8594,Jugovzhodna Slovenija,SI037
2943,Mozirje,Mozirja,Mozirju,46.3381,14.9572,Savinjska,SI034
2944,Možjanca,Možjance,Možjanci,46.3052,14.4203,Gorenjska,SI042
2947,Mrčna Sela,Mrčne Sele,Mrčni Seli,45.95,15.4833,Posavska,SI036
2949,Mršeča Vas,Mršeče Vasa,Mršeči Vasu,45.8389,15.3361,Jugovzhodna Slovenija,SI037
2950,Mrtovec,Mrtovca,Mrtovcu,46.0092,15.3041,Posavska,SI036
2951,Mrtvice,Mrtvica,Mrtvicu,45.643,14.8594,Jugovzhodna Slovenija,SI037
2952,Mrtvice,Mrtvica,Mrtvicu,45.95,15.4833,Posavska,SI036
2953,Mrzla Luža,Mrzle Luže,Mrzli Luži,45.9104,15.0086,Jugovzhodna Slovenija,SI037
2954,Mrzla Planina,Mrzle Planine,Mrzli Planini,46.0092,15.3041,Posavska,SI036
2955,Mrzlava Vas,Mrzlave Vasa,Mrzlavi Vasu,45.9048,15.5922,Posavska,SI036
2956,Mrzli Log,Mrzliv Loga,Mrzlih Logu,46.0025,14.0275,Goriška,SI043
2957,Mrzli Vrh,Mrzliv Vrha,Mrzlih Vrhu,46.0025,14.0275,Goriška,SI043
2958,Mrzli Vrh,Mrzliv Vrha,Mrzlih Vrhu,46.0469,14.1097,Gorenjska,SI042
2959,Mrzlo Polje,Mrzla Polja,Mrzlu Polju,45.9374,14.8029,Osrednjeslovenska,SI041
2960,Mrzlo Polje,Mrzla Polja,Mrzlu Polju,46.1563,15.2386,Savinjska,SI034
2961,Muha Vas,Muhe Vasa,Muhi Vasu,45.643,14.8594,Jugovzhodna Slovenija,SI037
2962,Muhabran,Muhabrana,Muhabranu,45.9104,15.0086,Jugovzhodna Slovenija,SI037
2964,Muljava,Muljave,Muljavi,45.9374,14.8029,Osrednjeslovenska,SI041
2966,Muretinci,Muretinciv,Muretincih,46.4122,16.0131,Podravska,SI032
2967,Murska Sobota,Murske Sobote,Murski Soboti,46.6667,16.1667,Pomurska,SI031
2968,Murski Črnci,Murskiv Črnciv,Murskih Črncih,46.6558,16.0933,Pomurska,SI031
2969,Murski Petrovci,Murskiv Petrovciv,Murskih Petrovcih,46.6558,16.0933,Pomurska,SI031
2970,Murski Vrh,Murskiv Vrha,Murskih Vrhu,46.6428,16.0453,Pomurska,SI031
2971,Murščak,Murščaka,Murščaku,46.6428,16.0453,Pomurska,SI031
2972,Muta,Mute,Muti,46.6167,15.1667,Koroška,SI033
2973,Na Logu,Ne Logua,Ni Loguu,46.1672,14.303,Gorenjska,SI042
2974,Nadanje Selo,Nadanja Sela,Nadanju Selu,45.6833,14.2,Primorsko-notranjska,SI038
2976,Nadgrad,Nadgrada,Nadgradu,46.3903,15.575,Podravska,SI032
2978,Nadole,Nadola,Nadolu,46.275,15.7939,Podravska,SI032
2979,Nadrožica,Nadrožice,Nadrožici,45.8159,13.7507,Obalno-kraška,SI044
2980,Naklo,Nakla,Naklu,45.5711,15.1889,Jugovzhodna Slovenija,SI037
2981,Naklo,Nakla,Naklu,45.682,13.9702,Obalno-kraška,SI044
2982,Naklo,Nakla,Naklu,46.2749,14.3176,Gorenjska,SI042
2983,Nanos,Nanosa,Nanosu,45.8476,13.9624,Goriška,SI043
2984,Naraplje,Naraplja,Naraplju,46.35,15.7333,Podravska,SI032
2986,Narin,Narina,Narinu,45.6833,14.2,Primorsko-notranjska,SI038
2989,Nasovče,Nasovča,Nasovču,46.2073,14.539,Osrednjeslovenska,SI041
2991,Nazarje,Nazarja,Nazarju,46.3202,14.9531,Savinjska,SI034
2993,Nebova,Nebove,Nebovi,46.5575,15.6456,Podravska,SI032
2994,Nedelica,Nedelice,Nedelici,46.6194,16.3223,Pomurska,SI031
2995,Negastrn,Negastrna,Negastrnu,46.1356,14.7439,Osrednjeslovenska,SI041
2997,Negovski Vrh,Negovskiv Vrha,Negovskih Vrhu,46.6065,15.8842,Podravska,SI032
2999,Nemčavci,Nemčavciv,Nemčavcih,46.6667,16.1667,Pomurska,SI031
3000,Nemilje,Nemilja,Nemilju,46.2333,14.3667,Gorenjska,SI042
3001,Nemška Gora,Nemške Gore,Nemški Gori,45.95,15.4833,Posavska,SI036
3002,Nemška Loka,Nemške Loke,Nemški Loki,45.643,14.8594,Jugovzhodna Slovenija,SI037
3003,Nemška Vas,Nemške Vasa,Nemški Vasu,45.95,15.4833,Posavska,SI036
3004,Nemška Vas,Nemške Vasa,Nemški Vasu,45.74,14.7308,Jugovzhodna Slovenija,SI037
3005,Nemška Vas,Nemške Vasa,Nemški Vasu,46.5372,15.2733,Koroška,SI033
3008,Neradnovci,Neradnovciv,Neradnovcih,46.805,16.2172,Pomurska,SI031
3009,Nestoplja Vas,Nestoplje Vasa,Nestoplji Vasu,45.6546,15.1783,Jugovzhodna Slovenija,SI037
3010,Neverke,Neverka,Neverku,45.6833,14.2,Primorsko-notranjska,SI038
3011,Nevlje,Nevlja,Nevlju,46.2257,14.612,Osrednjeslovenska,SI041
3012,Nezbiše,Nezbiša,Nezbišu,46.1573,15.5974,Savinjska,SI034
3013,Nimno,Nimna,Nimnu,46.2314,15.6381,Savinjska,SI034
3015,Niževec,Niževca,Niževcu,45.9197,14.3572,Osrednjeslovenska,SI041
3016,Njiverce,Njiverca,Njivercu,46.406,15.7983,Podravska,SI032
3017,Njivica,Njivice,Njivici,46.2333,14.3667,Gorenjska,SI042
3018,Njivice,Njivica,Njivicu,46.0658,15.1728,Posavska,SI036
3022,Noršinci Pri Ljutomeru,Noršinciv Priv Ljutomerua,Noršincih Prih Ljutomeruu,46.5168,16.2027,Pomurska,SI031
3023,Noše,Noša,Nošu,46.3425,14.1721,Gorenjska,SI042
3024,Notranje Gorice,Notranja Gorica,Notranju Goricu,46.0207,14.4178,Osrednjeslovenska,SI041
3025,Nova Cerkev,Nove Cerkeva,Novi Cerkevu,46.2933,15.3052,Savinjska,SI034
3026,Nova Gora,Nove Gore,Novi Gori,45.7545,15.0583,Jugovzhodna Slovenija,SI037
3027,Nova Gora,Nove Gore,Novi Gori,45.95,15.4833,Posavska,SI036
3028,Nova Gora,Nove Gore,Novi Gori,46.0667,14.8167,Zasavska,SI035
3029,Nova Gora Nad Slovensko Bistrico,Nove Gore Nada Slovenska Bistrica,Novi Gori Nadu Slovensku Bistricu,46.3903,15.575,Podravska,SI032
3030,Nova Gorica,Nove Gorice,Novi Gorici,45.9558,13.6433,Goriška,SI043
3031,Nova Lipa,Nove Lipe,Novi Lipi,45.5711,15.1889,Jugovzhodna Slovenija,SI037
3033,Nova Sela,Nove Sele,Novi Seli,45.5088,14.91,Jugovzhodna Slovenija,SI037
3034,Nova Sušica,Nove Sušice,Novi Sušici,45.6833,14.2,Primorsko-notranjska,SI038
3035,Nova Štifta,Nove Štifte,Novi Štifti,46.2961,14.8052,Savinjska,SI034
3036,Nova Štifta,Nove Štifte,Novi Štifti,45.7616,14.6363,Jugovzhodna Slovenija,SI037
3038,Nova Vas,Nove Vasa,Novi Vasu,45.9374,14.8029,Osrednjeslovenska,SI041
3040,Nova Vas,Nove Vasa,Novi Vasu,46.3052,14.4203,Gorenjska,SI042
3041,Nova Vas,Nove Vasa,Novi Vasu,45.7034,13.8706,Obalno-kraška,SI044
3043,Nova Vas Ob Sotli,Nove Vasa Oba Sotliv,Novi Vasu Obu Sotlih,45.9048,15.5922,Posavska,SI036
3044,Nova Vas Pri Jelšanah,Nove Vasa Priv Jelšanaha,Novi Vasu Prih Jelšanahu,45.5679,14.2527,Primorsko-notranjska,SI038
3045,Nova Vas Pri Konjicah,Nove Vasa Priv Konjicaha,Novi Vasu Prih Konjicahu,46.3383,15.4233,Savinjska,SI034
3046,Nova Vas Pri Lescah,Nove Vasa Priv Lescaha,Novi Vasu Prih Lescahu,46.3425,14.1721,Gorenjska,SI042
3047,Nova Vas Pri Markovcih,Nove Vasa Priv Markovciha,Novi Vasu Prih Markovcihu,46.3956,15.9314,Podravska,SI032
3048,Nova Vas Pri Mokricah,Nove Vasa Priv Mokricaha,Novi Vasu Prih Mokricahu,45.9048,15.5922,Posavska,SI036
3050,Novake,Novaka,Novaku,46.3135,15.5791,Podravska,SI032
3051,Novake,Novaka,Novaku,46.3581,14.293,Gorenjska,SI042
3052,Novake,Novaka,Novaku,46.2933,15.3052,Savinjska,SI034
3053,Nove Ložine,Nova Ložina,Novu Ložinu,45.643,14.8594,Jugovzhodna Slovenija,SI037
3055,Novi Grad,Noviv Grada,Novih Gradu,46.0092,15.3041,Posavska,SI036
3057,Novi Lazi,Noviv Laziv,Novih Lazih,45.643,14.8594,Jugovzhodna Slovenija,SI037
3058,Novi Pot,Noviv Pota,Novih Potu,45.7616,14.6363,Jugovzhodna Slovenija,SI037
3059,Novi Svet,Noviv Sveta,Novih Svetu,45.9167,14.2297,Osrednjeslovenska,SI041
3062,Novo Celje,Nova Celja,Novu Celju,46.251,15.1639,Savinjska,SI034
3063,Novo Mesto,Nova Mesta,Novu Mestu,45.8,15.1667,Jugovzhodna Slovenija,SI037
3064,Novo Tepanje,Nova Tepanja,Novu Tepanju,46.3383,15.4233,Savinjska,SI034
3065,Novokračine,Novokračina,Novokračinu,45.5679,14.2527,Primorsko-notranjska,SI038
3067,Nožed,Nožeda,Nožedu,45.5344,13.6675,Obalno-kraška,SI044
3068,Nožice,Nožica,Nožicu,46.1394,14.595,Osrednjeslovenska,SI041
3069,Nunska Graba,Nunske Grabe,Nunski Grabi,46.5168,16.2027,Pomurska,SI031
3070,Nuskova,Nuskove,Nuskovi,46.8053,16.0344,Pomurska,SI031
3071,Občice,Občica,Občicu,45.7545,15.0583,Jugovzhodna Slovenija,SI037
3074,Obloke,Obloka,Obloku,46.1857,13.7352,Goriška,SI043
3075,Obolno,Obolna,Obolnu,45.9374,14.8029,Osrednjeslovenska,SI041
3076,Obrat,Obrata,Obratu,46.6065,15.8842,Podravska,SI032
3078,Obrežje,Obrežja,Obrežju,45.9048,15.5922,Posavska,SI036
3079,Obrežje,Obrežja,Obrežju,46.0658,15.1728,Posavska,SI036
3080,Obrežje Pri Zidanem Mostu,Obrežja Priv Zidanema Mostua,Obrežju Prih Zidanemu Mostuu,46.1563,15.2386,Savinjska,SI034
3081,Obrh,Obrha,Obrhu,45.7545,15.0583,Jugovzhodna Slovenija,SI037
3082,Obrh Pri Dragatušu,Obrha Priv Dragatušua,Obrhu Prih Dragatušuu,45.5711,15.1889,Jugovzhodna Slovenija,SI037
3083,Obrne,Obrna,Obrnu,46.3688,14.114,Gorenjska,SI042
3085,Obrše,Obrša,Obršu,46.1686,14.6892,Osrednjeslovenska,SI041
3086,Ocinje,Ocinja,Ocinju,46.8053,16.0344,Pomurska,SI031
3090,Odranci,Odranciv,Odrancih,46.5856,16.2753,Pomurska,SI031
